edge,clr,aracne,grnboost,mrnet,tinge,wgcna
AT1G56650-AT4G14090,11.787954,0.17317968708756168,1547.531,0.0175508471742262,0.0712317,0.000319001934565152
AT5G35550-AT5G42800,14.794604,0.34615060834695016,788.62805,0.0369157823618289,,0.00858834050041043
AT5G23010-AT5G61420,11.291732,,649.6894,0.0151170206933982,,0.0007644170367365291
AT5G05410-AT5G52300,6.116214,,187.88298,0.0471826659763631,0.206276,0.01097707168628
AT3G59030-AT5G35550,12.184192,,347.8176,0.0294381606774626,,0.0038634885946647
AT3G58780-AT5G02030,8.306086,,,0.0179204545096678,,0.00149783492715633
AT3G54320-AT5G15530,9.855619,0.5016666567022962,402.97217,0.0524502025722937,,0.00550113102102345
AT3G54320-AT5G15530,9.855619,0.5016666567022962,402.97217,0.0524502025722937,,0.0285741249541255
AT3G54320-AT5G15530,9.855619,0.5016666567022962,402.97217,0.0509029735009649,,0.00550113102102345
AT3G54320-AT5G15530,9.855619,0.5016666567022962,402.97217,0.0509029735009649,,0.0285741249541255
AT3G54320-AT5G15530,9.855619,0.5016666567022962,468.072,0.0524502025722937,,0.00550113102102345
AT3G54320-AT5G15530,9.855619,0.5016666567022962,468.072,0.0524502025722937,,0.0285741249541255
AT3G54320-AT5G15530,9.855619,0.5016666567022962,468.072,0.0509029735009649,,0.00550113102102345
AT3G54320-AT5G15530,9.855619,0.5016666567022962,468.072,0.0509029735009649,,0.0285741249541255
AT3G54320-AT5G15530,11.341188,0.5016666567022962,402.97217,0.0524502025722937,,0.00550113102102345
AT3G54320-AT5G15530,11.341188,0.5016666567022962,402.97217,0.0524502025722937,,0.0285741249541255
AT3G54320-AT5G15530,11.341188,0.5016666567022962,402.97217,0.0509029735009649,,0.00550113102102345
AT3G54320-AT5G15530,11.341188,0.5016666567022962,402.97217,0.0509029735009649,,0.0285741249541255
AT3G54320-AT5G15530,11.341188,0.5016666567022962,468.072,0.0524502025722937,,0.00550113102102345
AT3G54320-AT5G15530,11.341188,0.5016666567022962,468.072,0.0524502025722937,,0.0285741249541255
AT3G54320-AT5G15530,11.341188,0.5016666567022962,468.072,0.0509029735009649,,0.00550113102102345
AT3G54320-AT5G15530,11.341188,0.5016666567022962,468.072,0.0509029735009649,,0.0285741249541255
AT3G54320-AT5G52920,12.707956,0.625499063626224,1689.3091,0.0692492694070305,0.508729,0.0196118829866721
AT3G54320-AT5G52920,12.707956,0.625499063626224,1689.3091,0.0692492694070305,0.508729,0.145502478105586
AT3G54320-AT5G52920,12.707956,0.625499063626224,1689.3091,0.402049317024568,0.508729,0.0196118829866721
AT3G54320-AT5G52920,12.707956,0.625499063626224,1689.3091,0.402049317024568,0.508729,0.145502478105586
AT3G54320-AT5G52920,12.707956,0.625499063626224,602.2485,0.0692492694070305,0.508729,0.0196118829866721
AT3G54320-AT5G52920,12.707956,0.625499063626224,602.2485,0.0692492694070305,0.508729,0.145502478105586
AT3G54320-AT5G52920,12.707956,0.625499063626224,602.2485,0.402049317024568,0.508729,0.0196118829866721
AT3G54320-AT5G52920,12.707956,0.625499063626224,602.2485,0.402049317024568,0.508729,0.145502478105586
AT3G54320-AT5G52920,19.38065,0.625499063626224,1689.3091,0.0692492694070305,0.508729,0.0196118829866721
AT3G54320-AT5G52920,19.38065,0.625499063626224,1689.3091,0.0692492694070305,0.508729,0.145502478105586
AT3G54320-AT5G52920,19.38065,0.625499063626224,1689.3091,0.402049317024568,0.508729,0.0196118829866721
AT3G54320-AT5G52920,19.38065,0.625499063626224,1689.3091,0.402049317024568,0.508729,0.145502478105586
AT3G54320-AT5G52920,19.38065,0.625499063626224,602.2485,0.0692492694070305,0.508729,0.0196118829866721
AT3G54320-AT5G52920,19.38065,0.625499063626224,602.2485,0.0692492694070305,0.508729,0.145502478105586
AT3G54320-AT5G52920,19.38065,0.625499063626224,602.2485,0.402049317024568,0.508729,0.0196118829866721
AT3G54320-AT5G52920,19.38065,0.625499063626224,602.2485,0.402049317024568,0.508729,0.145502478105586
AT3G54320-AT5G49190,7.571283,,,0.00833360314230708,,0.00194914466468899
AT3G54320-AT5G49190,7.571283,,,0.00833360314230708,,0.00800043368472182
AT3G54320-AT5G49190,7.571283,,,0.0214482702394134,,0.00194914466468899
AT3G54320-AT5G49190,7.571283,,,0.0214482702394134,,0.00800043368472182
AT3G54320-AT5G49190,8.578137,,,0.00833360314230708,,0.00194914466468899
AT3G54320-AT5G49190,8.578137,,,0.00833360314230708,,0.00800043368472182
AT3G54320-AT5G49190,8.578137,,,0.0214482702394134,,0.00194914466468899
AT3G54320-AT5G49190,8.578137,,,0.0214482702394134,,0.00800043368472182
AT4G39950-AT5G60890,10.273445,,635.2006,0.03013154054054,,0.0044353345530149
AT4G34160-AT4G37750,6.514028,,741.1365,0.0323934521683938,,0.0059260753945976
AT4G31500-AT5G60890,12.513624,0.3632340484168816,2132.6526,0.0435211746176646,0.188967,0.0150847088379607
AT4G25470-AT4G25490,5.33085,,515.5607,0.0149080347770829,,3.38987258770425e-05
AT4G18960-AT5G41410,9.982452,,363.67307,0.0335151373430789,,0.00128958601915577
AT4G13770-AT5G61420,18.45928,0.22288374100919744,1194.6339,0.0773897357100114,0.138356,0.00264295895302247
AT4G09960-AT4G18960,10.857499,0.33831979972567805,1171.9857,0.0350763327648888,0.163856,0.0013828854592548801
AT4G09820-AT5G42800,12.455855,0.31015133629748104,1211.922,0.0484042418076462,0.15826400000000002,0.00660045068575404
AT4G03060-AT5G61420,5.366875,,797.98645,0.0163677185738603,,3.47405697227626e-05
AT3G22960-AT3G54320,6.1694239999999985,,,0.0288923645882423,,0.00240881273830958
AT3G22960-AT3G54320,6.1694239999999985,,,0.0288923645882423,,0.0262584082912851
AT3G22960-AT3G54320,6.1694239999999985,,,0.0552709686107294,,0.00240881273830958
AT3G22960-AT3G54320,6.1694239999999985,,,0.0552709686107294,,0.0262584082912851
AT3G22960-AT3G54320,9.769953,,,0.0288923645882423,,0.00240881273830958
AT3G22960-AT3G54320,9.769953,,,0.0288923645882423,,0.0262584082912851
AT3G22960-AT3G54320,9.769953,,,0.0552709686107294,,0.00240881273830958
AT3G22960-AT3G54320,9.769953,,,0.0552709686107294,,0.0262584082912851
AT3G24650-AT4G16160,10.151943,,386.02377,0.0429104603914004,,0.0375591464849598
AT3G24650-AT4G27140,8.741143,,,0.0356721366188696,,0.0243716775875782
AT3G20770-AT5G25350,6.011089,0.39255925868774827,391.3559,0.0773962392096766,,0.0139434499129426
AT3G17609-AT3G22840,8.349691,0.19392557113359266,288.15973,0.0396233994481119,,0.000559901133231343
AT3G11410-AT5G67300,7.834359,,441.9061,0.0599178613424664,0.129132,0.00249649591276309
AT1G71030-AT5G42800,9.398428,0.3072488894680836,325.6342,0.0289426602207734,,0.00280516552075172
AT1G71030-AT4G09820,7.68928,,,0.0275825170440931,,0.00180785468707982
AT1G71030-AT3G13540,13.737331,0.3809726183923569,1467.4705,0.0763869308080864,0.191631,0.0119543779422603
AT1G79840-AT4G09820,10.348795,,322.54556,0.0328646930664269,,0.0018677000438709398
AT1G63650-AT5G53200,5.109012,,1406.4497,0.0444835095282178,,0.00276096866787172
AT1G63650-AT1G79840,6.4295160000000005,,1060.923,0.0679022839160916,,0.00664762909442033
AT2G43360-AT3G54320,6.805861,,142.83133999999995,0.0723011632298875,,0.0065808562935979606
AT2G43360-AT3G54320,6.805861,,142.83133999999995,0.0723011632298875,,0.0258415386468421
AT2G43360-AT3G54320,6.805861,,142.83133999999995,0.0763948362544613,,0.0065808562935979606
AT2G43360-AT3G54320,6.805861,,142.83133999999995,0.0763948362544613,,0.0258415386468421
AT2G43360-AT3G54320,7.146908,,142.83133999999995,0.0723011632298875,,0.0065808562935979606
AT2G43360-AT3G54320,7.146908,,142.83133999999995,0.0723011632298875,,0.0258415386468421
AT2G43360-AT3G54320,7.146908,,142.83133999999995,0.0763948362544613,,0.0065808562935979606
AT2G43360-AT3G54320,7.146908,,142.83133999999995,0.0763948362544613,,0.0258415386468421
AT1G21970-AT1G28300,12.889681,0.276546934000264,1971.4247,0.0441564154064974,0.14391600000000002,0.00338556031725475
AT1G21970-AT3G27785,16.055611,0.3843736245787779,1984.1672,0.0570137297220186,0.22860300000000006,0.0146187584896011
AT1G21970-AT3G27785,16.055611,0.3843736245787779,1984.1672,0.0570137297220186,0.22860300000000006,0.00134479040400724
AT1G21970-AT3G27785,16.055611,0.3843736245787779,1984.1672,0.0252281605606127,0.22860300000000006,0.0146187584896011
AT1G21970-AT3G27785,16.055611,0.3843736245787779,1984.1672,0.0252281605606127,0.22860300000000006,0.00134479040400724
AT1G21970-AT3G27785,8.202594,0.3843736245787779,1984.1672,0.0570137297220186,0.22860300000000006,0.0146187584896011
AT1G21970-AT3G27785,8.202594,0.3843736245787779,1984.1672,0.0570137297220186,0.22860300000000006,0.00134479040400724
AT1G21970-AT3G27785,8.202594,0.3843736245787779,1984.1672,0.0252281605606127,0.22860300000000006,0.0146187584896011
AT1G21970-AT3G27785,8.202594,0.3843736245787779,1984.1672,0.0252281605606127,0.22860300000000006,0.00134479040400724
AT1G53500-AT1G79840,7.1212300000000015,0.3795296093397151,,0.0404275492919775,,0.00269629106704731
AT1G12860-AT5G53210,5.5392470000000005,,1545.6188,0.0352443695347949,,0.0021514528996073607
AT1G32770-AT4G28500,7.6375449999999985,,508.816,0.028164935045689,,0.00028085131866518797
AT1G32640-AT4G25470,2.767061,,934.77795,0.0239326953049054,,5.37624186170527e-05
AT1G16490-AT1G51680,7.374206,,354.13235,0.0359344021511689,0.116095,0.000265204029843678
AT1G26870-AT1G79580,7.602434,,304.49896,0.0252166654549189,0.0682113,0.00022593751595981803
AT2G24570-AT4G31550,7.3333179999999984,0.18521773949134945,293.23618,0.0423774099375964,0.0885939,0.0005855666456325058
AT2G36270-AT2G40170,8.794869,,303.07513,0.0305509754787743,,0.0397322427404081
AT2G42830-AT5G02030,11.014525,,497.21237,0.0218179933738705,0.131195,0.00428195092245641
AT2G42830-AT4G09960,14.63839,0.4429488625921405,2432.3667,0.0479009129591812,0.21855300000000005,0.025813578815621
AT1G79180-AT2G37040,7.848383,,722.2717,0.0322150279474991,0.106432,0.00022571298207565898
AT1G61720-AT5G35550,19.165051,0.3728382661205231,2412.9622,0.0615871766324863,0.22116,0.0269536703850653
AT1G61720-AT4G09820,12.90914,0.3460928518850599,655.6455,0.0315232691215695,,0.0059741981757154
AT1G62290-AT3G26790,10.052149,,,0.0390698767655223,,0.020031959617931
AT1G08560-AT5G11510,9.478078,,181.94267,0.047558882480144005,,0.0148087075984126
AT1G24260-AT3G54340,14.42771,,1466.0831,0.0398440081150965,,0.0122710884304975
AT1G24260-AT4G18960,13.809554,,771.6351,0.0312658808979868,0.17647100000000002,0.00308226355359623
AT1G24260-AT4G09960,14.245028,0.3995412096371478,2228.8467,0.03639884389756,0.204109,0.0131647246245275
AT2G27300-AT3G03450,6.719981,0.2812283370460913,425.4779,0.0202426215129655,0.102317,0.00135994253677592
AT2G25490-AT3G20770,5.104851,,271.61313,0.0669334063982544,,0.00407672021640076
