edge,clr,aracne,grnboost,mrnet,tinge,wgcna
AT1G56600-AT4G17750,-1.204844,,,0.0,,2.76860697942161e-09
AT1G56650-AT4G14090,9.792537,,1346.0133,0.0451728354813844,,0.0304799088353893
AT1G28300-AT4G14560,-0.841835,,,0.0,,3.63964491692485e-10
AT4G36920-AT5G20240,-1.684052,,,0.0,,1.38530597295504e-09
AT5G60910-AT5G67110,-0.12684700000000002,,,0.0,,2.3792987128626095e-08
AT5G60910-AT5G61850,4.658163,,,0.0034002146330762697,,9.1848809936378e-07
AT5G57050-AT5G67300,2.247539,,,0.0104257239666899,,0.000158619167963074
AT5G56110-AT5G62380,-0.298096,,,0.0,,2.8911334528480197e-18
AT5G53460-AT5G61420,1.460169,,,0.0123288636109522,,4.61261866361921e-05
AT5G52830-AT5G65010,-0.30782800000000005,,,0.0,,1.4702064725656901e-09
AT5G51990-AT5G52310,0.930597,,,0.00307716493779643,,4.4584331052806704e-07
AT5G51600-AT5G61850,-0.06325900000000001,,,0.0,,1.64342571411728e-14
AT5G45980-AT5G59340,-0.918922,,,0.0,,1.74544701655782e-12
AT5G44420-AT5G67300,-0.659748,,,0.0,,1.0244229689414999e-13
AT5G44420-AT5G62020,-0.15269100000000002,,,0.0019732503801393802,,1.6223878871382198e-07
AT5G44420-AT5G47220,-0.384813,,,0.0,,5.7126127746392e-09
AT5G40330-AT5G53200,-0.419454,,,0.0,,5.469906003720201e-10
AT5G37020-AT5G54510,1.064959,,,0.0,,4.12573202488855e-06
AT5G35550-AT5G42800,-0.789351,,,0.0,,9.7019386289468e-10
AT5G23000-AT5G53950,2.745174,,,0.00163134503101527,,2.82750388061789e-07
AT5G23010-AT5G61420,5.4767660000000005,,,0.0348706817600896,,0.00143014671742246
AT5G18560-AT5G61850,3.691293,,,0.00365417574082599,,3.14256553248939e-07
AT5G13790-AT5G45890,0.416815,,,0.0005275082488110518,,1.0376820426226699e-07
AT5G12870-AT5G62380,2.569635,,,0.0022817369111086693,,8.27053856954817e-07
AT5G12030-AT5G16820,-0.641931,,,0.0,,7.465654910469121e-12
AT5G11260-ATCG00270,-0.157581,,,0.0,,5.556428810952791e-07
AT5G11260-AT5G42800,0.468571,,,0.0,,3.48663737054529e-07
AT5G11260-AT5G13930,2.742368,,,0.0367955433019772,,0.000512224143208369
AT5G07700-AT5G23010,6.1860040000000005,,230.0919,0.0141764471834472,,0.00027480351557636
AT5G07690-AT5G61420,6.353523,,270.55994,0.0404417923159762,,0.0053612858884216396
AT5G07690-AT5G23010,12.174958,,3185.1514,0.0421933547822551,,0.0134254629885497
AT5G07100-AT5G60890,2.832098,,,0.0187148828818717,,0.0021122538135128197
AT5G06100-AT5G61850,-0.173505,,,0.00260608014864357,,5.89722737339458e-07
AT5G05730-AT5G60890,-0.186125,,,0.0013681316315107199,,1.11220331142634e-06
AT5G05410-AT5G59720,4.597503,,,0.0101243025239195,,0.000256413302752817
AT5G05410-AT5G52310,7.321550999999999,,,0.0426180841232604,,0.00394045070493581
AT5G05410-AT5G52300,4.594444,,,0.0285216900554626,,0.000360717823445246
AT5G04560-AT5G48670,0.6883229999999999,,,0.0002614609583733649,,3.59289136751611e-10
AT5G04560-AT5G48670,0.6883229999999999,,,0.0002614609583733649,,7.64331486054611e-14
AT5G04560-AT5G48670,0.6883229999999999,,,0.0002614609583733649,,1.68180797933753e-10
AT5G04560-AT5G48670,0.6883229999999999,,,8.47125502829885e-05,,3.59289136751611e-10
AT5G04560-AT5G48670,0.6883229999999999,,,8.47125502829885e-05,,7.64331486054611e-14
AT5G04560-AT5G48670,0.6883229999999999,,,8.47125502829885e-05,,1.68180797933753e-10
AT5G04560-AT5G48670,0.6883229999999999,,,0.0,,3.59289136751611e-10
AT5G04560-AT5G48670,0.6883229999999999,,,0.0,,7.64331486054611e-14
AT5G04560-AT5G48670,0.6883229999999999,,,0.0,,1.68180797933753e-10
AT5G04560-AT5G48670,0.382007,,,0.0002614609583733649,,3.59289136751611e-10
AT5G04560-AT5G48670,0.382007,,,0.0002614609583733649,,7.64331486054611e-14
AT5G04560-AT5G48670,0.382007,,,0.0002614609583733649,,1.68180797933753e-10
AT5G04560-AT5G48670,0.382007,,,8.47125502829885e-05,,3.59289136751611e-10
AT5G04560-AT5G48670,0.382007,,,8.47125502829885e-05,,7.64331486054611e-14
AT5G04560-AT5G48670,0.382007,,,8.47125502829885e-05,,1.68180797933753e-10
AT5G04560-AT5G48670,0.382007,,,0.0,,3.59289136751611e-10
AT5G04560-AT5G48670,0.382007,,,0.0,,7.64331486054611e-14
