edge,clr,aracne,grnboost,mrnet,tinge,wgcna
AT1G56650-AT4G14090,13.316842000000001,0.6180103947857045,5394.8667,0.0599448893626349,0.303874,0.0496808634319516
AT5G23010-AT5G61420,5.810896,,,0.0374537488977108,,0.008963014315721121
AT5G12870-AT5G62380,4.06689,,,0.0012554818847228199,,7.37687043034263e-08
AT5G11260-AT5G13930,6.822147999999999,,,0.051768552595677,,0.0088263947555381
AT5G07700-AT5G23010,5.120232,,,0.0261486446625272,,0.00165034168534848
AT5G07690-AT5G61420,8.264467,,459.51178,0.061558449807207,,0.0392260627043429
AT5G07690-AT5G23010,11.791474000000001,,2069.3457,0.10540626560983,,0.0589359231213187
AT5G05410-AT5G59720,9.168236,,,0.0309705798682641,,0.0120664878442149
AT5G05410-AT5G52310,3.851486,,,0.0442029306756303,,0.00232440618823938
AT3G56400-AT3G57260,4.961526,,,0.0222754920591908,,0.000714526650823838
AT3G50970-AT5G05410,4.259241,,343.9804,0.0585971971882763,,0.00329850008462769
AT4G39950-AT5G60890,8.112816,,746.1728,0.0507289306836719,,0.00616892511067192
AT4G38620-AT5G13930,4.800808,,,0.0443664963206126,,0.00238150878503401
AT4G34000-AT5G52300,4.178325,,,0.0175358986325394,,0.000511310524643699
AT4G32880-AT4G37650,8.117255,0.3445395710394211,306.4108,0.0156764757614143,,0.00101209020219446
AT4G31500-AT5G61420,3.563197,,,0.0404261872378174,,0.00219636194197987
AT4G31500-AT5G60890,7.2033380000000005,,,0.0489887168499514,,0.0061438749576511
AT4G27410-AT5G51070,3.4809870000000003,,,0.0227444503519699,,0.00138691954029423
AT4G26080-AT5G67300,2.668382,,,0.0293020745032102,,0.000980758223941916
AT4G25480-AT5G17490,3.655503,,,0.0187936530188364,,0.00127263726697327
AT4G25480-AT5G59820,2.282318,,,0.0233763640089977,,0.000837112099732852
AT4G25480-AT5G52310,11.936877,0.7219689343544831,4068.3518,0.0732202158531512,,0.0822937753053733
AT4G25490-AT5G59820,6.317101,,195.57666,0.0517236681409184,,0.00441663225739163
AT4G25490-AT5G52310,7.076913,,1133.6680000000001,0.0539913133812446,,0.00904497318394003
AT4G25470-AT5G17490,4.078167,,,0.0198508181411791,,0.0009323664880084901
AT4G25470-AT5G59820,7.607031,,818.4292,0.0647821061431394,,0.0108995220030428
AT4G25470-AT5G52310,7.847450999999999,,293.3941700000001,0.053199360794967,,0.0137181121243168
AT4G25470-AT4G25480,19.569975,0.7362087376797121,14440.633,0.13319151034487198,0.437162,0.0945540828283078
AT4G25470-AT4G25490,25.840212,0.6947260782708625,16878.498,0.326108621570367,0.439471,0.0842996252942679
AT4G18960-AT5G35770,3.167789,,,0.00120502207724097,,2.0042320816015306e-06
AT4G13770-AT5G61420,11.345921,0.6648932457767334,1647.3014,0.067185591282907,,0.0703253038019103
AT4G13770-AT5G07690,11.782917,,1329.0399,0.0636922214426783,,0.0718518709868734
AT4G09820-AT5G42800,18.150551,,8512.846,0.0583779780769352,0.312848,0.0616966067171233
AT4G03060-AT5G61420,10.591887,,5247.755,0.0961398174569523,,0.0324581507156639
AT2G33380-AT4G27410,5.467596,,263.24414,0.0379390623418874,,0.0033367707978187396
AT3G12580-AT5G05410,6.859184,,,0.0423869651017646,,0.00597110810109425
AT3G12580-AT4G34000,6.608318,,,0.0494630683852214,,0.00438222303679144
AT1G69490-AT3G47340,5.690851,,,0.0345124150679706,,0.00285110380599605
AT3G24650-AT4G16160,4.4100839999999994,,,0.00944856297406587,,4.5930820108194614e-05
AT3G15210-AT5G57050,3.536259,,,0.0222106983504007,,0.0012778426321186302
AT3G27920-AT5G53200,2.305151,,,0.0236643593309696,,0.000125406334808315
AT3G30775-AT3G54620,3.4556139999999997,,,0.0252266663553885,,0.00220317927428304
AT2G40750-AT4G31550,3.357132,,,0.015260141683721,,0.000343010999920379
AT3G22840-AT5G11260,7.638717999999999,,,0.0708757524482389,,0.0100484711416751
AT3G17609-AT5G13930,8.593696000000001,,,0.0743820708712362,,0.0503939668882962
AT3G17609-AT3G22840,9.491154,0.7241487864388723,1130.5066,0.0994764342339539,,0.0707784460192795
AT3G15500-AT5G51070,5.176491,,,0.0248919589910956,,0.00137393531822725
AT3G04120-AT4G36540,4.784364,,,0.0666879670799131,,0.00597804120968948
AT3G11410-AT5G67300,5.198842,,,0.0301915591181877,,0.000645703112278022
AT3G11410-AT4G34000,11.491553,,230.21083,0.0524469169273107,,0.0062455106043845
AT3G07650-AT5G15840,9.542712,,495.77588,0.0391231617506171,,0.00158294546057631
AT1G13260-AT4G25470,15.337678,0.5727029136110326,11648.081,0.121684430684501,0.331957,0.0581349548762913
AT1G69120-AT5G60910,6.375306,0.3632978483098398,850.5719,0.0223673001350548,0.0523134,5.43265013293891e-05
AT1G69120-AT3G54340,12.266176,0.35999764299178005,456.65372,0.0141319040507453,0.0916335,2.78052613365815e-05
AT1G02340-AT4G16780,18.487698,0.4240450908036333,5943.814,0.103115603953857,0.16036,0.00761691640071538
AT1G01470-AT5G05410,3.856257,,,0.05273675594899098,,0.00551015926243871
AT1G02400-AT4G25490,3.628314,,,0.0247294447481286,,0.00101771264779471
AT1G20450-AT4G25480,10.546234,,1936.6451,0.0890665957593821,,0.0752239344219742
AT1G12370-AT5G11260,4.569139,,,0.0462017819306509,,0.00248678887137162
AT1G12370-AT3G17609,8.658954,,589.7079,0.0848731369810365,,0.0589940105432435
AT1G20440-AT4G25480,9.402267,,,0.0831588082498594,,0.0533816861287686
