edge,clr,aracne,grnboost,mrnet,tinge,wgcna
AT1G56650-AT4G14090,4.3169260000000005,,,0.00348958397896221,,3.1210464355131197e-06
AT5G40330-AT5G53200,3.5742,,1121.7911,0.0150095627159446,,6.43976235278504e-05
AT5G23010-AT5G61420,14.297035000000001,,3357.892000000001,0.0403936479412981,,0.00519632977219094
AT5G12870-AT5G62380,8.185194000000001,,420.4015,0.0142688113255108,,0.000145613984322648
AT5G11260-AT5G13930,6.146772,,,0.0136914516226711,,0.00022122926650798198
AT5G05410-AT5G59720,3.8155330000000003,,,0.00603984006085421,,2.0588521846737e-05
AT5G03740-AT5G17430,4.337399,,,0.015435527214722999,,0.00373312151780846
AT3G57390-AT5G13790,3.5365620000000004,,1151.9454,0.0120661809503809,,5.44879462548321e-05
AT3G54220-AT5G03150,14.938305,0.19583398332499555,2607.0205,0.043524453415206,0.111721,0.0064693088661583
AT3G54320-AT5G15530,2.120256,,,0.0131544990523681,,0.0008194170003051661
AT3G54320-AT5G15530,2.120256,,,0.0187810439877135,,6.34532294675006e-05
AT3G54320-AT5G15530,2.120256,,,0.0187810439877135,,0.0008194170003051661
AT3G54320-AT5G15530,2.694106,,,0.0131544990523681,,0.0008194170003051661
AT3G54320-AT5G15530,2.694106,,,0.0187810439877135,,6.34532294675006e-05
AT3G54320-AT5G15530,2.694106,,,0.0187810439877135,,0.0008194170003051661
AT3G54320-AT5G52920,0.991665,,2455.1428,0.0087321677683597,0.19983299999999998,5.0940564321741e-05
AT3G54320-AT5G52920,0.991665,,2455.1428,0.0087321677683597,0.19983299999999998,0.0151589628545869
AT3G54320-AT5G52920,0.991665,,2455.1428,0.0673846573242635,0.19983299999999998,5.0940564321741e-05
AT3G54320-AT5G52920,0.991665,,2455.1428,0.0673846573242635,0.19983299999999998,0.0151589628545869
AT3G54320-AT5G52920,6.021561,,2455.1428,0.0087321677683597,0.19983299999999998,5.0940564321741e-05
AT3G54320-AT5G52920,6.021561,,2455.1428,0.0087321677683597,0.19983299999999998,0.0151589628545869
AT3G54320-AT5G52920,6.021561,,2455.1428,0.0673846573242635,0.19983299999999998,5.0940564321741e-05
AT3G54320-AT5G52920,6.021561,,2455.1428,0.0673846573242635,0.19983299999999998,0.0151589628545869
AT3G50970-AT5G05410,7.232728,,663.8559,0.0525269710448994,,0.00285710818884985
AT3G44750-AT5G17430,3.0136990000000003,,,0.0235859775692418,,0.00363108760308644
AT4G39950-AT5G60890,14.199553,0.21555405430045504,3396.1453,0.0545509662087854,0.149302,0.00498355417260119
AT4G37650-AT5G03150,6.487776,,,0.00380708252781109,,1.68311019047947e-05
AT4G34160-AT4G37750,16.341869,0.2010756580150725,1964.7926,0.0686210273853509,0.136596,0.00158029089062456
AT4G32880-AT4G37650,14.426298000000001,0.2302695228373859,379.1582,0.0136627832704717,,0.00416012718865459
AT4G31500-AT5G60890,13.426124,0.2277349754023063,1052.9369,0.031582099410794,,0.00578524944247115
AT4G27410-AT5G51070,2.905491,,,0.0184979950358333,,0.000798570066905877
AT4G25480-AT5G59820,7.278936,,274.15585,0.0328850301457275,,0.00123362901295661
AT4G25480-AT5G52310,4.155488,,,0.0130128107784528,,0.00015186170029611698
AT4G25490-AT5G59820,7.326132,,,0.0327786860122466,,0.0019965282077313
AT4G25470-AT5G59820,8.276813,,,0.0408784757337638,,0.00601102531366129
AT4G25470-AT4G25480,18.667532,0.2120401528132075,5943.685,0.110543619012971,0.159475,0.00673630145450835
AT4G25470-AT4G25490,25.796297,0.34022048334092,11862.228000000001,0.144994248712546,0.235105,0.0221303176272472
AT4G22680-AT5G12870,5.647745,,,0.00428562120845712,,4.44889261333358e-06
AT4G13770-AT5G61420,13.574757,,3112.8027,0.0368334541688705,,0.007076712555027809
AT4G05100-AT4G28110,5.9566050000000015,,632.8960599999998,0.0284091832947939,,0.00029204471163541004
AT4G03060-AT5G61420,4.424853,,691.35077,0.0140568753490126,,1.94441836222471e-05
AT2G33310-AT5G62000,5.9281809999999995,0.16415925613898472,,0.0372970406453425,,0.00112202907744425
AT2G33310-AT5G62000,5.9281809999999995,0.16415925613898472,,0.0372970406453425,,2.69986349379672e-07
AT2G33310-AT5G62000,5.9281809999999995,0.16415925613898472,,0.00224557312593972,,0.00112202907744425
AT2G33310-AT5G62000,5.9281809999999995,0.16415925613898472,,0.00224557312593972,,2.69986349379672e-07
AT2G33310-AT5G62000,-0.096631,0.16415925613898472,,0.0372970406453425,,0.00112202907744425
AT2G33310-AT5G62000,-0.096631,0.16415925613898472,,0.0372970406453425,,2.69986349379672e-07
AT2G33310-AT5G62000,-0.096631,0.16415925613898472,,0.00224557312593972,,0.00112202907744425
AT2G33310-AT5G62000,-0.096631,0.16415925613898472,,0.00224557312593972,,2.69986349379672e-07
AT1G19220-AT4G14550,10.141119999999999,0.1710720501956763,698.7597,0.0341186325702303,0.0865889,0.00135065102337815
AT1G19220-AT3G58190,7.78597,,,0.00537535089150897,,8.91566728182794e-05
AT1G51680-AT4G38620,8.984927,0.32597732432103804,565.73816,0.0455758964636824,,0.0210134951670057
AT3G12580-AT5G05410,4.5683440000000015,,,0.0175187731394203,,0.000515271181014646
AT1G69490-AT5G20240,4.842136,,,0.0083863234278611,,5.25390078704068e-06
AT1G69490-AT3G47340,17.063549,0.1783143337218429,4857.042,0.0365538834706953,0.10516099999999999,0.00222631221544987
AT2G40750-AT4G31550,4.165209,,,0.0148917156727875,,0.000264208694792777
AT3G23250-AT4G25480,3.9140050000000004,,,0.0125813373378354,,0.00015478598712614396
AT3G23250-AT4G25490,5.111458,,,0.0182911895328671,,0.0005857936186797943
